
  _real,_time |   _totl,_time |   missn,_time |   timer,_time |   _zulu,_time |   local,_time |   hobbs,_time |   _Vind,_kias |   _Vind,_keas |   Vtrue,_ktas |   Vtrue,_ktgs |   _Vind,__mph |   Vtrue,mphas |   Vtrue,mphgs |   _Mach,ratio |   __VVI,__fpm |   Gload,norml |   Gload,axial |   Gload,_side |   _elev,stick |   ailrn,stick |   ruddr,stick |   ____Q,rad/s |   ____P,rad/s |   ____R,rad/s |   pitch,__deg |   _roll,__deg |   hding,_true |   hding,__mag |   alpha,__deg |   _beta,__deg |   hpath,__deg |   vpath,__deg |   _slip,__deg |   __lat,__deg |   __lon,__deg |   __alt,ftmsl |   __alt,ftagl |   ___on,runwy |   __alt,__ind |   __lat,orign |   __lon,orign |   ____X,____m |   ____Y,____m |   ____Z,____m |   ___vX,__m/s |   ___vY,__m/s |   ___vZ,__m/s |   _dist,___ft |   _dist,___nm | 
     67.08170 |       7.62158 |       7.62158 |       0.00000 |      19.17212 |      16.17212 |     131.81235 |      12.30463 |      16.30815 |      16.82995 |       0.06000 |      14.15992 |      19.36756 |       0.06905 |       0.02548 |      -0.00082 |       1.00265 |       0.00589 |       0.39089 |      -0.00000 |      -0.00000 |       0.00000 |      -0.00052 |      -0.01733 |       0.04040 |       0.52196 |      -0.08109 |     300.84149 |     320.10571 |       0.51345 |     -40.11654 |      39.76210 |       0.61230 |      -0.03205 |     -23.33681 |     -51.12060 |    1812.27551 |       0.21457 |       1.00000 |    1812.26599 |     -23.50000 |     -51.00000 |  -12328.23242 |     514.60852 |  -18163.12305 |       0.01972 |       0.00030 |      -0.02374 |       1.30824 |       0.00022 | 
     68.05704 |       8.56830 |       8.56830 |       0.00000 |      19.17238 |      16.17238 |     131.81261 |      12.43204 |      15.87404 |      16.38195 |       0.06537 |      14.30653 |      18.85201 |       0.07523 |       0.02480 |      -0.00982 |       0.99802 |      -0.00773 |      -0.47683 |      -0.00000 |      -0.00000 |       0.00000 |      -0.00161 |       0.06152 |       0.04545 |       0.51251 |       0.08588 |     302.14105 |     321.40527 |       0.36999 |     -38.49352 |     201.68750 |       0.66358 |       0.03648 |     -23.33681 |     -51.12060 |    1812.27527 |       0.21480 |       1.00000 |    1812.27063 |     -23.50000 |     -51.00000 |  -12328.22461 |     514.60846 |  -18163.13086 |      -0.01240 |       0.00045 |       0.03126 |       1.46064 |       0.00024 | 
     69.08578 |       9.56040 |       9.56040 |       0.00000 |      19.17266 |      16.17266 |     131.81288 |      12.40642 |      15.46459 |      15.95940 |       0.08667 |      14.27705 |      18.36576 |       0.09974 |       0.02416 |       0.00036 |       0.99697 |      -0.01140 |      -0.70945 |      -0.00000 |      -0.00000 |       0.00000 |      -0.00026 |       0.06305 |       0.03871 |       0.49870 |       0.05779 |     303.55194 |     322.81616 |       0.38781 |     -37.00019 |     208.98274 |      -0.23081 |       0.03942 |     -23.33681 |     -51.12060 |    1812.27515 |       0.21467 |       1.00000 |    1812.27063 |     -23.50000 |     -51.00000 |  -12328.22070 |     514.60840 |  -18163.13086 |      -0.02157 |      -0.00011 |       0.03902 |       1.61713 |       0.00027 | 
     70.06287 |      10.51082 |      10.51082 |       0.00000 |      19.17292 |      16.17292 |     131.81316 |      12.37582 |      15.57530 |      16.07365 |       0.16544 |      14.24183 |      18.49723 |       0.19039 |       0.02434 |      -0.00642 |       1.00015 |       0.03343 |       0.74265 |      -0.00000 |      -0.00000 |       0.00000 |       0.00146 |      -0.09914 |       0.00456 |       0.49041 |       0.00790 |     304.79401 |     324.05823 |       0.41152 |     -36.46720 |      34.85238 |       0.21545 |      -0.03141 |     -23.33681 |     -51.12060 |    1812.27515 |       0.21506 |       1.00000 |    1812.27124 |     -23.50000 |     -51.00000 |  -12328.21289 |     514.60840 |  -18163.13672 |       0.04858 |       0.00021 |      -0.06989 |       1.77029 |       0.00029 | 
     71.04076 |      11.45866 |      11.45866 |       0.00000 |      19.17318 |      16.17318 |     131.81342 |      12.55077 |      15.65395 |      16.15483 |       0.07921 |      14.44317 |      18.59064 |       0.09116 |       0.02446 |      -0.01698 |       0.99711 |       0.00469 |      -0.76762 |      -0.00000 |      -0.00000 |      -0.13281 |       0.00060 |       0.07522 |       0.02646 |       0.48461 |       0.14079 |     305.45761 |     324.72183 |       0.31543 |     -35.10773 |     212.06573 |      -0.28760 |       0.03281 |     -23.33681 |     -51.12060 |    1812.27478 |       0.21479 |       1.00000 |    1812.27161 |     -23.50000 |     -51.00000 |  -12328.20508 |     514.60828 |  -18163.14453 |      -0.02161 |      -0.00015 |       0.03455 |       1.93717 |       0.00032 | 
     72.02512 |      12.40717 |      12.40717 |       0.00000 |      19.17345 |      16.17345 |     131.81367 |      12.81413 |      15.86739 |      16.37509 |       0.07603 |      14.74623 |      18.84412 |       0.08750 |       0.02479 |       0.00575 |       1.00325 |      -0.00613 |       0.40036 |      -0.00000 |      -0.00000 |      -0.00000 |      -0.00212 |      -0.02190 |       0.04262 |       0.47797 |       0.00968 |     306.84225 |     326.10648 |       0.40220 |     -34.18103 |      45.00246 |      -0.32482 |      -0.03442 |     -23.33681 |     -51.12060 |    1812.27478 |       0.21494 |       1.00000 |    1812.27161 |     -23.50000 |     -51.00000 |  -12328.20508 |     514.60834 |  -18163.13867 |       0.02764 |      -0.00025 |      -0.02768 |       2.08690 |       0.00034 | 
     73.00729 |      13.35894 |      13.35894 |       0.00000 |      19.17371 |      16.17371 |     131.81395 |      13.05393 |      15.83696 |      16.34368 |       0.13844 |      15.02220 |      18.80798 |       0.15932 |       0.02475 |      -0.06383 |       0.99971 |       0.00255 |      -0.56140 |      -0.00000 |      -0.00000 |      -0.22656 |      -0.00195 |       0.07268 |       0.00468 |       0.48482 |       0.26385 |     306.73935 |     326.00357 |       0.22455 |     -33.65413 |     214.60193 |       1.35420 |       0.03604 |     -23.33681 |     -51.12060 |    1812.27417 |       0.21477 |       1.00000 |    1812.26990 |     -23.50000 |     -51.00000 |  -12328.18652 |     514.60809 |  -18163.16016 |      -0.04039 |       0.00177 |       0.05864 |       2.27316 |       0.00037 | 
     73.99043 |      14.31052 |      14.31052 |       0.00000 |      19.17397 |      16.17397 |     131.81421 |      13.18138 |      16.03086 |      16.54379 |       0.12513 |      15.16887 |      19.03826 |       0.14400 |       0.02505 |      -0.00494 |       1.00244 |       0.02586 |       0.92054 |      -0.00000 |      -0.00000 |      -0.25781 |       0.00104 |      -0.16055 |      -0.00673 |       0.46405 |       0.22998 |     307.30423 |     326.56845 |       0.23654 |     -33.84344 |      37.61029 |       0.35562 |      -0.03522 |     -23.33681 |     -51.12060 |    1812.27466 |       0.21525 |       1.00000 |    1812.26990 |     -23.50000 |     -51.00000 |  -12328.18359 |     514.60822 |  -18163.16211 |       0.03924 |       0.00033 |      -0.05103 |       2.43624 |       0.00040 | 
     74.97358 |      15.26103 |      15.26103 |       0.00000 |      19.17424 |      16.17424 |     131.81447 |      13.29768 |      16.12960 |      16.64582 |       2.25907 |      15.30270 |      19.15567 |       2.99143 |       0.02520 |       8.30272 |       1.37496 |      -0.04056 |      -0.00753 |      -0.00000 |      -0.00000 |      -0.17969 |      -0.02206 |       0.00630 |       0.08740 |       0.14730 |       0.38056 |     308.28488 |     327.54910 |     -10.80080 |     -32.26865 |     108.49358 |      87.62296 |      -0.01395 |     -23.33681 |     -51.12060 |    1812.86230 |       0.80331 |       1.00000 |    1812.27881 |     -23.50000 |     -51.00000 |  -12328.17285 |     514.78735 |  -18163.16797 |       0.05004 |       1.33628 |       0.01374 |       2.58942 |       0.00043 | 
     75.95824 |      16.21052 |      16.21052 |       0.00000 |      19.17450 |      16.17450 |     131.81473 |      13.25375 |      15.59776 |      16.09821 |       2.32352 |      15.25215 |      18.52549 |       3.21964 |       0.02437 |     213.05446 |       0.92996 |      -0.01787 |      -0.02343 |      -0.00000 |      -0.00000 |      -0.17969 |       0.04342 |      -0.03479 |      -0.09159 |       1.53442 |       0.07850 |     307.57590 |     326.84012 |     -10.23566 |     -33.67742 |     137.12291 |      75.09789 |      -0.48369 |     -23.33681 |     -51.12060 |    1818.11597 |       6.06190 |       1.00000 |    1814.04578 |     -23.50000 |     -51.00000 |  -12328.01074 |     516.38928 |  -18163.06055 |       0.24940 |       1.39215 |       0.26707 |       3.23935 |       0.00053 | 
