# leg1 very low all the way until turn
  _real,_time |   _totl,_time |   missn,_time |   timer,_time |   _zulu,_time |   local,_time |   hobbs,_time |   _Vind,_kias |   _Vind,_keas |   Vtrue,_ktas |   Vtrue,_ktgs |   _Vind,__mph |   Vtrue,mphas |   Vtrue,mphgs |   _Mach,ratio |   __VVI,__fpm |   Gload,norml |   Gload,axial |   Gload,_side |   _elev,stick |   ailrn,stick |   ruddr,stick |   ____Q,rad/s |   ____P,rad/s |   ____R,rad/s |   pitch,__deg |   _roll,__deg |   hding,_true |   hding,__mag |   alpha,__deg |   _beta,__deg |   hpath,__deg |   vpath,__deg |   _slip,__deg |   __lat,__deg |   __lon,__deg |   __alt,ftmsl |   __alt,ftagl |   ___on,runwy |   __alt,__ind |   __lat,orign |   __lon,orign |   ____X,____m |   ____Y,____m |   ____Z,____m |   ___vX,__m/s |   ___vY,__m/s |   ___vZ,__m/s |   _dist,___ft |   _dist,___nm | 
     82.66301 |       6.75632 |       6.75632 |       0.00000 |      19.91188 |      11.91188 |     124.52071 |       0.00000 |       0.17000 |       0.17098 |       0.17098 |       0.00000 |       0.19676 |       0.19676 |       0.00026 |       0.00138 |       0.99814 |      -0.00377 |       0.85471 |       0.00000 |       0.00000 |      -0.20000 |       0.00046 |      -0.12117 |      -0.01548 |      -0.26181 |      -0.32178 |      86.37886 |      70.68166 |       7.89070 |      -7.82263 |     176.37469 |      -0.74500 |      -0.13361 |      49.01913 |    -122.37966 |     183.73064 |       0.22318 |       1.00000 |     183.72420 |      49.50000 |    -122.00000 |  -27716.96484 |    -228.27045 |   53459.99609 |       0.00512 |      -0.00186 |       0.08779 |       1.10676 |       0.00018 | 
     83.64969 |       7.55454 |       7.55454 |       0.00000 |      19.91210 |      11.91210 |     124.52094 |       0.00000 |       0.14725 |       0.14810 |       0.14810 |       0.00000 |       0.17043 |       0.17043 |       0.00022 |       0.00091 |       0.99798 |      -0.00261 |       0.76406 |       0.00000 |       0.00000 |      -0.20000 |       0.00024 |      -0.10892 |      -0.00940 |      -0.26084 |      -0.33373 |      86.35118 |      70.65398 |       6.40954 |      -6.80546 |     176.28152 |      -0.33813 |      -0.21731 |      49.01913 |    -122.37966 |     183.73067 |       0.22313 |       1.00000 |     183.72641 |      49.50000 |    -122.00000 |  -27716.96289 |    -228.27052 |   53460.00781 |       0.00456 |      -0.00107 |       0.07604 |       1.22619 |       0.00020 | 
     84.62665 |       8.35362 |       8.35362 |       0.00000 |      19.91232 |      11.91232 |     124.52116 |       0.00000 |       0.15664 |       0.15755 |       0.15754 |       0.00000 |       0.18130 |       0.18130 |       0.00024 |      -0.00368 |       0.99916 |      -0.00135 |       0.76488 |       0.00000 |       0.00000 |      -0.20000 |      -0.00015 |      -0.11044 |      -0.01428 |      -0.25620 |      -0.23941 |      86.31602 |      70.61882 |       2.93364 |      -7.22446 |     175.61925 |      -0.27278 |      -0.27203 |      49.01913 |    -122.37966 |     183.73068 |       0.22293 |       1.00000 |     183.72693 |      49.50000 |    -122.00000 |  -27716.96289 |    -228.27063 |   53460.01953 |       0.00579 |      -0.00104 |       0.08083 |       1.33875 |       0.00022 | 
     85.61552 |       9.15175 |       9.15175 |       0.00000 |      19.91254 |      11.91254 |     124.52138 |       0.00000 |       0.03506 |       0.03526 |       0.03526 |       0.00000 |       0.04057 |       0.04057 |       0.00005 |       0.00498 |       1.00363 |      -0.00234 |       0.45118 |       0.00000 |       0.00000 |      -0.20000 |       0.00019 |      -0.01817 |      -0.00271 |      -0.25623 |      -0.19867 |      86.21070 |      70.51350 |      -0.67392 |      -1.59472 |     174.54285 |       1.44828 |      -0.30744 |      49.01913 |    -122.37966 |     183.73062 |       0.22276 |       1.00000 |     183.72708 |      49.50000 |    -122.00000 |  -27716.96289 |    -228.27072 |   53460.03125 |       0.00163 |       0.00031 |       0.01806 |       1.44762 |       0.00024 | 
     86.58877 |       9.95332 |       9.95332 |       0.00000 |      19.91277 |      11.91276 |     124.52160 |       0.00000 |       0.16991 |       0.17089 |       0.17089 |       0.00000 |       0.19665 |       0.19665 |       0.00026 |       0.00273 |       0.99920 |      -0.00088 |       0.75919 |       0.00000 |       0.00000 |      -0.20000 |       0.00010 |      -0.10396 |      -0.01424 |      -0.25759 |      -0.23267 |      86.19953 |      70.50233 |       1.34468 |      -7.86564 |     175.68727 |       0.09112 |      -0.32812 |      49.01913 |    -122.37966 |     183.73083 |       0.22279 |       1.00000 |     183.72704 |      49.50000 |    -122.00000 |  -27716.96094 |    -228.27080 |   53460.04688 |       0.00617 |      -0.00057 |       0.08769 |       1.57056 |       0.00026 | 
     87.57668 |      10.80849 |      10.80849 |       0.00000 |      19.91300 |      11.91300 |     124.52184 |       0.00000 |       0.09928 |       0.09985 |       0.09985 |       0.00000 |       0.11491 |       0.11491 |       0.00015 |       0.02152 |       0.99911 |      -0.00376 |       0.61724 |       0.00000 |       0.00000 |      -0.20000 |      -0.00021 |      -0.10045 |      -0.01014 |      -0.26602 |      -0.23461 |      86.23237 |      70.53516 |       2.28101 |      -4.56496 |     175.42197 |      -0.56314 |      -0.27767 |      49.01913 |    -122.37966 |     183.73131 |       0.22302 |       1.00000 |     183.72704 |      49.50000 |    -122.00000 |  -27716.95898 |    -228.27078 |   53460.06250 |       0.00384 |      -0.00092 |       0.05122 |       1.71945 |       0.00028 | 
     88.55225 |      11.68749 |      11.68749 |       0.00000 |      19.91325 |      11.91325 |     124.52208 |       0.00000 |       0.03106 |       0.03123 |       0.03123 |       0.00000 |       0.03594 |       0.03594 |       0.00005 |       0.01869 |       1.00465 |       0.00093 |       0.72286 |       0.00000 |       0.00000 |      -0.20000 |       0.00051 |      -0.03996 |      -0.00049 |      -0.26082 |      -0.19181 |      86.31155 |      70.61434 |      -0.18813 |      -1.39692 |     173.30635 |       0.79942 |      -0.21801 |      49.01913 |    -122.37966 |     183.73123 |       0.22295 |       1.00000 |     183.72743 |      49.50000 |    -122.00000 |  -27716.95898 |    -228.27081 |   53460.06250 |       0.00179 |       0.00010 |       0.01597 |       1.86022 |       0.00031 | 
     89.53893 |      12.54435 |      12.54435 |       0.00000 |      19.91348 |      11.91348 |     124.52232 |       0.00000 |       0.08244 |       0.08291 |       0.08291 |       0.00000 |       0.09541 |       0.09541 |       0.00013 |       0.01425 |       0.99610 |      -0.00703 |      -0.54313 |       0.00000 |       0.00000 |      -0.20000 |       0.00004 |       0.03525 |       0.01154 |      -0.26637 |      -0.15309 |      86.38888 |      70.69167 |       5.02880 |       3.79198 |     355.86813 |      -1.12052 |      -0.13666 |      49.01913 |    -122.37966 |     183.73151 |       0.22314 |       1.00000 |     183.72743 |      49.50000 |    -122.00000 |  -27716.95898 |    -228.27077 |   53460.06641 |      -0.00285 |      -0.00049 |      -0.04255 |       1.98529 |       0.00033 | 
     90.51445 |      13.42030 |      13.42030 |       0.00000 |      19.91373 |      11.91373 |     124.52257 |       0.00000 |       0.05347 |       0.05378 |       0.05378 |       0.00000 |       0.06189 |       0.06189 |       0.00008 |       0.00897 |       0.99658 |      -0.00966 |      -0.71145 |       0.00000 |       0.00000 |      -0.20000 |       0.00043 |       0.04017 |       0.00058 |      -0.26341 |      -0.23564 |      86.38879 |      70.69159 |       2.86849 |       2.44118 |     355.95996 |      -1.95021 |      -0.04589 |      49.01913 |    -122.37966 |     183.73129 |       0.22293 |       1.00000 |     183.72746 |      49.50000 |    -122.00000 |  -27716.95898 |    -228.27083 |   53460.06641 |      -0.00181 |      -0.00072 |      -0.02760 |       2.12917 |       0.00035 | 
     91.49974 |      14.27988 |      14.27988 |       0.00000 |      19.91397 |      11.91397 |     124.52280 |       0.00000 |       0.13555 |       0.13633 |       0.13633 |       0.00000 |       0.15689 |       0.15689 |       0.00021 |       0.00018 |       0.99853 |      -0.00636 |      -0.71379 |       0.00000 |       0.00000 |      -0.20000 |      -0.00005 |       0.07499 |      -0.01785 |      -0.26029 |      -0.12903 |      86.45729 |      70.76009 |       4.92321 |       6.28269 |     356.59482 |      -0.52400 |       0.03250 |      49.01913 |    -122.37966 |     183.73122 |       0.22307 |       1.00000 |     183.72746 |      49.50000 |    -122.00000 |  -27716.96094 |    -228.27075 |   53460.05469 |      -0.00381 |      -0.00007 |      -0.07003 |       2.26409 |       0.00037 | 
