
  _real,_time |   _totl,_time |   missn,_time |   timer,_time |   _zulu,_time |   local,_time |   hobbs,_time |   _Vind,_kias |   _Vind,_keas |   Vtrue,_ktas |   Vtrue,_ktgs |   _Vind,__mph |   Vtrue,mphas |   Vtrue,mphgs |   _Mach,ratio |   __VVI,__fpm |   Gload,norml |   Gload,axial |   Gload,_side |   _elev,stick |   ailrn,stick |   ruddr,stick |   ____Q,rad/s |   ____P,rad/s |   ____R,rad/s |   pitch,__deg |   _roll,__deg |   hding,_true |   hding,__mag |   alpha,__deg |   _beta,__deg |   hpath,__deg |   vpath,__deg |   _slip,__deg |   __lat,__deg |   __lon,__deg |   __alt,ftmsl |   __alt,ftagl |   ___on,runwy |   __alt,__ind |   __lat,orign |   __lon,orign |   ____X,____m |   ____Y,____m |   ____Z,____m |   ___vX,__m/s |   ___vY,__m/s |   ___vZ,__m/s |   _dist,___ft |   _dist,___nm | 
    163.12860 |       8.48478 |       8.48478 |       0.00000 |      17.45236 |      11.45236 |     120.98432 |       0.00000 |       0.00002 |       0.00002 |       0.00002 |       0.00000 |       0.00002 |       0.00002 |       0.00000 |       0.00030 |       0.99982 |      -0.01046 |       0.00718 |       0.00000 |       0.00000 |       0.00000 |      -0.00000 |      -0.00000 |       0.00004 |      -0.59913 |      -0.41154 |       0.42880 |     356.94812 |      -0.00030 |       0.00068 |     289.81366 |       0.01026 |       0.40346 |      32.80846 |     -97.61697 |    1032.34180 |       0.22517 |       1.00000 |    1032.33679 |      32.50000 |     -98.00000 |   35838.94922 |     121.18714 |  -34403.80469 |      -0.00001 |       0.00000 |      -0.00000 |       0.56446 |       0.00009 | 
    164.12857 |       9.47147 |       9.47147 |       0.00000 |      17.45263 |      11.45263 |     120.98460 |       0.00000 |       0.00001 |       0.00001 |       0.00001 |       0.00000 |       0.00001 |       0.00001 |       0.00000 |       0.00018 |       0.99982 |      -0.01046 |       0.00719 |       0.00000 |       0.00000 |       0.00000 |      -0.00000 |      -0.00000 |       0.00002 |      -0.59916 |      -0.41174 |       0.43019 |     356.94952 |      -0.00025 |       0.00034 |     297.78201 |       0.01230 |       0.40666 |      32.80846 |     -97.61697 |    1032.34180 |       0.22517 |       1.00000 |    1032.33716 |      32.50000 |     -98.00000 |   35838.94922 |     121.18714 |  -34403.80469 |      -0.00001 |       0.00000 |      -0.00000 |       0.56449 |       0.00009 | 
    165.13368 |      10.45496 |      10.45496 |       0.00000 |      17.45290 |      11.45290 |     120.98487 |       0.00000 |       0.00001 |       0.00001 |       0.00001 |       0.00000 |       0.00001 |       0.00001 |       0.00000 |       0.00012 |       0.99982 |      -0.01046 |       0.00719 |       0.00000 |       0.00000 |       0.00000 |      -0.00000 |      -0.00000 |       0.00001 |      -0.59919 |      -0.41184 |       0.43088 |     356.95020 |      -0.00033 |       0.00025 |     299.57431 |       0.01931 |       0.40866 |      32.80846 |     -97.61697 |    1032.34180 |       0.22517 |       1.00000 |    1032.33716 |      32.50000 |     -98.00000 |   35838.94922 |     121.18714 |  -34403.80469 |      -0.00000 |       0.00000 |      -0.00000 |       0.56450 |       0.00009 | 
    166.10104 |      11.41001 |      11.41001 |       0.00000 |      17.45317 |      11.45317 |     120.98514 |       0.00000 |       0.00001 |       0.00001 |       0.00001 |       0.00000 |       0.00001 |       0.00001 |       0.00000 |       0.00010 |       0.99982 |      -0.01046 |       0.00719 |       0.00000 |       0.00000 |       0.00000 |      -0.00000 |      -0.00000 |       0.00000 |      -0.59921 |      -0.41187 |       0.43123 |     356.95056 |      -0.00041 |       0.00025 |     291.43268 |       0.02299 |       0.40988 |      32.80846 |     -97.61697 |    1032.34180 |       0.22518 |       1.00000 |    1032.33716 |      32.50000 |     -98.00000 |   35838.94922 |     121.18714 |  -34403.80469 |      -0.00000 |       0.00000 |      -0.00000 |       0.56451 |       0.00009 | 
    167.11047 |      12.40251 |      12.40251 |       0.00000 |      17.45345 |      11.45345 |     120.98541 |       0.00000 |       0.00001 |       0.00001 |       0.00001 |       0.00000 |       0.00001 |       0.00001 |       0.00000 |       0.00009 |       0.99982 |      -0.01046 |       0.00717 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      -0.00000 |       0.00001 |      -0.59923 |      -0.41180 |       0.43143 |     356.95074 |      -0.00038 |      -0.00007 |     134.63109 |       0.01655 |       0.41069 |      32.80846 |     -97.61697 |    1032.34180 |       0.22518 |       1.00000 |    1032.33752 |      32.50000 |     -98.00000 |   35838.94922 |     121.18714 |  -34403.80469 |       0.00000 |       0.00000 |       0.00000 |       0.56453 |       0.00009 | 
    168.11577 |      13.38563 |      13.38563 |       0.00000 |      17.45372 |      11.45372 |     120.98569 |       0.00000 |       0.00001 |       0.00001 |       0.00001 |       0.00000 |       0.00001 |       0.00001 |       0.00000 |       0.00008 |       0.99983 |      -0.01046 |       0.00719 |       0.00000 |       0.00000 |       0.00000 |      -0.00000 |      -0.00000 |      -0.00000 |      -0.59925 |      -0.41190 |       0.43156 |     356.95087 |      -0.00025 |       0.00010 |     269.00671 |       0.01222 |       0.41115 |      32.80846 |     -97.61697 |    1032.34180 |       0.22518 |       1.00000 |    1032.33752 |      32.50000 |     -98.00000 |   35838.94922 |     121.18714 |  -34403.80469 |      -0.00000 |       0.00000 |       0.00000 |       0.56455 |       0.00009 | 
    169.12726 |      14.37684 |      14.37684 |       0.00000 |      17.45399 |      11.45399 |     120.98596 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00009 |       0.99982 |      -0.01046 |       0.00719 |       0.00000 |       0.00000 |       0.00000 |      -0.00000 |      -0.00000 |      -0.00000 |      -0.59927 |      -0.41190 |       0.43155 |     356.95087 |      -0.00016 |       0.00009 |     265.54922 |       0.00014 |       0.41145 |      32.80846 |     -97.61697 |    1032.34180 |       0.22518 |       1.00000 |    1032.33752 |      32.50000 |     -98.00000 |   35838.94922 |     121.18714 |  -34403.80469 |      -0.00000 |       0.00000 |       0.00000 |       0.56455 |       0.00009 | 
    170.13054 |      15.24399 |      15.24399 |       0.00000 |      17.45424 |      11.45423 |     120.98620 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00001 |       0.00001 |       0.00000 |       0.00011 |       0.99982 |      -0.01046 |       0.00719 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      -0.00000 |      -0.00000 |      -0.59930 |      -0.41190 |       0.43154 |     356.95087 |       0.00035 |       0.00013 |     239.17984 |      -0.00335 |       0.41161 |      32.80846 |     -97.61697 |    1032.34180 |       0.22518 |       1.00000 |    1032.33789 |      32.50000 |     -98.00000 |   35838.94922 |     121.18714 |  -34403.80469 |      -0.00000 |      -0.00000 |       0.00000 |       0.56456 |       0.00009 | 
    171.14839 |      16.19877 |      16.19877 |       0.00000 |      17.45450 |      11.45450 |     120.98647 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00012 |       0.99982 |      -0.01046 |       0.00719 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      -0.00000 |      -0.59933 |      -0.41190 |       0.43154 |     356.95087 |       0.00030 |      -0.00001 |     172.83832 |      -0.00384 |       0.41172 |      32.80846 |     -97.61697 |    1032.34180 |       0.22518 |       1.00000 |    1032.33789 |      32.50000 |     -98.00000 |   35838.94922 |     121.18714 |  -34403.80469 |       0.00000 |      -0.00000 |       0.00000 |       0.56457 |       0.00009 | 
    172.15874 |      17.25405 |      17.25405 |       0.00000 |      17.45479 |      11.45479 |     120.98676 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00011 |       0.99982 |      -0.01046 |       0.00719 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      -0.00000 |       0.00000 |      -0.59935 |      -0.41190 |       0.43155 |     356.95087 |       0.00029 |       0.00006 |     214.98027 |      -0.00322 |       0.41179 |      32.80846 |     -97.61697 |    1032.34180 |       0.22519 |       1.00000 |    1032.33789 |      32.50000 |     -98.00000 |   35838.94922 |     121.18714 |  -34403.80469 |      -0.00000 |      -0.00000 |       0.00000 |       0.56457 |       0.00009 | 
